Title|Bechdel
Sticky Fingers|True
They Live|False
Tonari no Totoro|True
Torch Song Trilogy|False
Twins|True
Two Moon Junction|True
Who Framed Roger Rabbit|False
Willow|True
Women on the Verge of a Nervous Breakdown|True
Wong gok ka moon|False
Working Girl|True
World Gone Wild|True
Young Guns|False
3 Men and a Baby|False
84 Charing Cross Road|True
A Nightmare on Elm Street 3: Dream Warriors|True
Angel Heart|False
Around the World in Eighty Ways|True
Au Revoir Les Enfants|False
Babette's Feast|True
Baby Boom|True
Bad Taste|False
Bagdad Cafe|True
Barbie and the Rockers: Out of This World|True
Beverly Hills Cop II|False
Black Widow|True
Broadcast News|True
The Chipmunk Adventure|True
Creepshow 2|True
Dirty Dancing|True
Dragnet|True
El bosque animado|True
Empire of the Sun|False
Epidemic|False
Evil Dead II|True
Fatal Attraction|True
Fatal Beauty|False
Full Metal Jacket|False
The Gate|False
Good Morning, Vietnam|False
Hansel and Gretel|True
Hard Ticket to Hawaii|True
Hellraiser|True
High Tide|True
Hope and Glory|True
House II: The Second Story|True
House of Games|True
Housekeeping|True
I've Heard the Mermaids Singing|True
Jaws: The Revenge|True
La ley del deseo|True
The Last Emperor|True
Lethal Weapon|False
Light of Day|True
The Lost Boys|False
Maurice|False
Moonstruck|True
Ngati|True
Nice Girls Don't Explode|True
Outrageous Fortune|True
Planes, Trains & Automobiles|False
Police Academy 4: Citizens on Patrol|False
Predator|False
Prince of Darkness|True
The Princess Bride|False
Radio Days|False
Raising Arizona|True
RoboCop|False
The Running Man|True
The Secret of My Succe$s|False
September|True
Spaceballs|True
Superman IV: The Quest for Peace|True
Swimming to Cambodia|False
Waiting for the Moon|True
The Whales Of August|True
Wings of Desire|False
The Witches of Eastwick|True
Withnail & I|False
The Wonderful Wizard of Oz|True
!Three Amigos!|False
'night, Mother|True
The Adventures of Milo and Otis|False
Aliens|True
An American Tail|True
April Fool's Day|True
Armed and Dangerous|False
Asterix in Britain (Asterix chez les Bretons)|False
Back to School|False
Big Trouble in Little China|True
Blue Velvet|False
Captain EO|False
Children of a Lesser God|True
Chopping Mall|True
The Clan of the Cave Bear|True
Critters|False
Crocodile Dundee|True
Deadly Friend|False
Down by Law|False
F/X|False
Ferris Bueller's Day Off|True
Flight of the Navigator|True
The Fly|False
From Beyond|True
The Fugitives|False
The Great Mouse Detective|False
Hannah and Her Sisters|True
Highlander|True
Hour of the Star|True
Howard The Duck|True
Il caso Moro|False
Jumpin' Jack Flash|True
The Karate Kid, Part II|False
Kin-Dza-Dza|False
Labyrinth|True
Little Shop of Horrors|False
Macskafogo|False
The Manhattan Project|False
Manhunter|False
Matador|True
Maximum Overdrive|False
The Mission|False
The Money Pit|False
The Name Of The Rose|False
The Parent Trap II|True
Peggy Sue Got Married|True
Peking Opera Blues|True
Pirates|False
Platoon|False
Police Academy 3: Back in Training|False
Pretty in Pink|True
Project A-ko|True
Rosa Luxemburg|True
Ruthless People|True
Short Circuit|True
SpaceCamp|True
Stand By Me|False
Star Trek IV:  The Voyage Home|True
Tenkû no shiro Rapyuta|True
Top Gun|False
The Transformers: The Movie|False
When the Wind Blows|False
A Chorus Line|True
A Nightmare on Elm Street 2: Freddy's Revenge|True
A Room with a View|True
A View to a Kill|False
After Hours|False
Agnes of God|True
Angel's Egg|False
Anne of Green Gables|True
Astérix et la Surprise de Céasar (Asterix vs. Caesar)|False
Back to the Future|False
Barbarian Queen|True
Bebukottak|False
Better Off Dead|True
The Black Cauldron|True
Brazil|True
The Breakfast Club|True
The Care Bears Movie|True
Clue|True
The Color Purple|True
Come and See|False
Commando|False
Desert Hearts|True
Desperately Seeking Susan|True
Detective|False
Dim Sum: A Little Bit of Heart|True
Dreamchild|True
Enemy Mine|False
Esperando la carroza|True
Fandango|False
Flesh+Blood|True
Fletch|False
Friday the 13th: A New Beginning|True
Girls Just Want to Have Fun|True
The Goonies|True
Howling II: ... Your Sister Is a Werewolf|False
Huang tudi (Yellow Earth)|False
Just One of the Guys|True
Kiss of the Spider Woman|False
La Negrita: the Miracle of Our Lady of Los Angeles|False
Ladyhawke|False
The Legend of Billie Jean|True
Mr Vampire (Geung si sin sang)|False
My Beautiful Laundrette|False
Night on the Galactic Railroad|False
Ninja Terminator|False
The Official Story|True
Otac na sluzbenom putu|True
Out of Africa|True
Pee-wee's Big Adventure|False
Phenomena|True
Police Academy 2: Their First Assignment|False
Purple Rose of Cairo|True
The Quiet Earth|False
Rambo: First Blood Part II|False
Ran|False
Re-Animator|False
Real Genius|False
Red Sonja|True
Return to Oz|True
Rocky IV|False
Sans toi ni loi (Vagabond)|True
Spies Like Us|False
Starchaser: The Legend of Orin|False
The Sure Thing|True
Sweet Dreams|True
Tampopo|False
Tomo yo shizukani nemure|False
The Treasure of Swamp Castle|False
The Trip To Bountiful|True
Weird Science|True
Wetherby|True
White Nights|False
Witness|True
2010|False
A nightmare on Elm Street|True
A Passage to India|True
A Private Function|True
A Soldier's Story|False
The Adventures of Buckaroo Banzai Across the 8th Dimension|True
Amadeus|True
Angel|True
Another Country|False
Bachelor Party|True
Best Defense|False
Beverly Hills Cop|False
Blame It on Rio|True
Blood Simple.|False
Body Double|False
The Bostonians|True
Conan the Destroyer|True
El pico 2|False
Friday the 13th Part IV: The Final Chapter|True
Godzilla 1985|False
Gremlins|False
The Ice Pirates|False
Indiana Jones and the Temple of Doom|False
The Initiation|True
The Jewel in the Crown|True
Johnny Dangerously|True
Kaze no tani no Naushika|True
The Last Starfighter|True
Los santos inocentes|True
Love Streams|True
The Muppets Take Manhattan|True
The Natural|False
The Neverending Story|False
Night of the Comet|True
Nineteen Eighty-Four|False
Non ci resta che piangere|False
Once Upon A Time In America|False
Paris, Texas|False
The Philadelphia Experiment|False
Poison for the Fairies|True
Police Academy|True
Protocol|True
Purple Rain|True
Razorback|False
Repo Man|False
Revenge of the Nerds|False
Romancing the Stone|True
Secret Places|True
Silent Night, Deadly Night|True
Sixteen Candles|True
Splash|False
Star Trek III: The Search for Spock|False
Starman|False
Supergirl|True
The Terminator|True
This Is Spinal Tap|False
Top Secret!|False
Trancers|False
What Have I Done to Deserve This?|True
The 4th Man|False
A Christmas Story|False
The Ballad of Narayama|True
Barefoot Gen|True
The Best Christmas Pageant Ever|True
Born in Flames|True
Breathless|False
Cujo|True
Dark Habits|True
The Dead Zone|False
Educating Rita|True
El Norte|True
El pico|False
Flashdance|True
Go for It|False
The Hunger|True
Jaws 3-D|True
Krull|False
Lianna|True
Local Hero|False
Los renglones torcidos de Dios|True
The Man With Two Brains|False
The Meaning of Life|False
Merry Christmas Mr Lawrence|False
Mickey's Christmas Carol|False
Mortelle randonnée|True
Octopussy|False
The Outsiders|False
Rumble Fish|False
Scarface|False
Silkwood|True
Star Wars: Episode VI - Return of the Jedi|False
Strange Brew|False
Superman III|True
Terms of Endearment|False
Trading Places|False
Videodrome|False
WarGames|False
Wild Style|True
Yellowbeard|False
Yentl|True
48 Hrs.|False
An Officer and a Gentleman|True
Banana Joe|False
The Beast Within|False
The Best Little Whorehouse in Texas|True
Blade Runner|False
Cat People|True
Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean|True
Countryman|False
The Dark Crystal|False
Deathtrap|True
Diner|False
The Draughtsman's Contract|False
E.T.: The Extra-Terrestrial|True
The Entity|True
Evil Under the Sun|True
Fanny and Alexander|False
Fast Times at Ridgemont High|False
Finye (The Wind)|True
First Blood|False
The Fits|False
Forbidden World|True
Frances|True
Friday the 13th Part III|True
Godard's Passion|True
Grease 2|True
The King of Comedy|False
Koyaanisqatsi|False
Ladies and Gentlemen, the Fabulous Stains|True
The Last American Virgin|True
The Last Unicorn|True
Le Retour de Martin Guerre|True
Liquid Sky|True
Mil gritos tiene la noche [Pieces]|False
Missing|True
Pink Floyd The Wall|False
Poltergeist|True
Porky's|False
Rocky III|False
The Scarlet Pimpernel|False
The Secret of NIMH|True
The Slumber Party Massacre|True
Smithereens|True
Sophie's Choice|True
Star Trek: The Wrath of Khan|True
The State of Things|True
Swamp Thing|False
Tenebre|False
Tootsie|False
TRON|False
The Verdict|False
Victor Victoria|True
...E tu vivrai nel terrore! L'aldila (The Beyond)|True
An American Werewolf in London|False
Blow Out|True
Body Heat|False
Chariots of Fire|False
Christiane F. - Wir Kinder vom Bahnhof Zoo|True
Das Boot|False
Dead and Buried|False
Der subjektive Faktor|True
Diva|False
Dragonslayer|False
Escape from New York|False
The Evil Dead|False
Excalibur|False
For Your Eyes Only|True
The Fox and the Hound|False
Friday the 13th Part 2|False
Galaxy of Terror|True
The Great Muppet Caper|True
Gregory's Girl|True
Halloween II|True
Happy Birthday to Me|True
Heavy Metal|False
History of the World: Part I|False
Horror Planet|True
The Howling|True
Il marchese del Grillo|True
La fuga de Segovia|False
Lady Chatterley's Lover|True
Looker|False
The Marva Collins Story|False
Mommy Dearest|True
Ms. 45|True
My Dinner With Andre|False
On a Golden Pond|False
Outland|False
Pennies from Heaven|True
Polyester|True
The Prowler|True
Quest for Fire|False
Ragtime|False
Raiders of the Lost Ark|True
Reds|True
Rich and Famous|True
Shock Treatment|True
Southern Comfort|False
Stripes|False
Thief|False
Time Bandits|False
Umrao Jaan|True
The Woman Next Door|True
Airplane!|True
Any Which Way You Can|False
Atlantic City|True
Battle Beyond the Stars|False
The Blue Lagoon|False
The Blues Brothers|False
Can't Stop the Music|True
Cannibal Holocaust|False
Coal Miner's Daughter|True
Cruising|False
Fade to Black|True
Fame|True
The Final Countdown|False
Flash Gordon|True
Heaven's Gate|False
Indul a bakterhaz|False
The King and the Mockingbird|False
La terrazza|True
Little Darlings|True
Loose Shoes|False
Maniac|True
The Mirror Crack'd|True
Moskva slezam ne verit|True
Nightmare City|True
Nine to Five|True
The Ninth Configuration|False
The Nude Bomb|False
Ordinary People|False
Pepi, Luci, Bom and Other Girls Like Mom|True
Popeye|True
Private Benjamin|True
Raging Bull|False
Resurrection|False
The Shining|False
Somewhere in Time|False
Star Wars: Episode V - The Empire Strikes Back|False
Superman II|True
Xanadu|True
Alien|True
All That Jazz|False
Angels' Brigade|True
Apocalypse Now|False
Being There|False
The Bell Jar|True
The Black Hole|False
The China Syndrome|True
Die Blechtrommel|True
Escape from Alcatraz|False
The Frisco Kid|False
Hair|True
The In-Laws|True
The Jerk|False
Kramer vs. Kramer|False
L'hypothese du tableau vole|False
Life of Brian|True
Mad Max|True
Manhattan|False
The Marriage of Maria Braun|True
Meatballs|True
Moonraker|False
Murder by Natural Causes|False
My Brilliant Career|True
Nosferatu the Vampyre|False
Phantasm|False
Quadrophenia|False
Rock 'n' Roll High School|True
Rocky II|False
Rupan sansei: Kariosutoro no shiro|True
Stalker|False
Star Trek: The Motion Picture|False
Time After Time|False
Tourist Trap|True
The Warriors|False
A Woman Called Moses|True
Animal House|False
Avalanche|False
Battlestar Galactica|True
The Boys from Brazil|False
The Brink's Job|False
Damien: Omen II|False
Days of Heaven|True
Death on the Nile|True
The Deer Hunter|False
Foul Play|True
Girlfriends|True
Gray Lady Down|False
Grease|True
Höstsonaten|True
The Hound of the Baskervilles|True
I Spit on Your Grave|False
Interiors|True
Jaws 2|False
La cage aux folles|False
The Lord of the Rings|False
Magic|False
Midnight Express|False
Pretty Baby|False
Quel maledetto treno blindato|False
Ringing Bell (Chirin no Suzu)|False
The Shout|False
The Star Wars Holiday Special|False
Starcrash|True
Superman|False
Watership Down|False
Within the Woods|True
The Wiz|True
3 Women|True
The 36 Crazy Fists|False
A Bridge Too Far|False
A Special Day|False
ABBA: The Movie|False
Annie Hall|True
Close Encounters of the Third Kind|False
Damnation Alley|False
Death Trap!|True
Desperate Living|True
The Devil, Probably|False
The Duelists|False
Eraserhead|False
The Goodbye Girl|True
The Haunting of Julia|True
High Anxiety|False
House|True
Julia|True
The Kentucky Fried Movie|False
Kingdom of the Spiders|True
The Man Who Loved Women|False
The Many Adventures of Winnie the Pooh|False
Martin|False
Orca|False
Race for Your Life, Charlie Brown|True
The Rescuers|True
Saturday Night Fever|False
The Sentinel|True
Sluzhebnyy roman|True
Soldaat van Oranje|False
The Spy Who Loved Me|False
Star Wars|False
Stroszek|False
The Turning Point|True
All the President's Men|False
Az otodik pecset|False
Bugsy Malone|True
The Desert of the Tartars|False
Family Plot|True
The Gumball Rally|True
Il secondo tragico Fantozzi|False
In the Realm of the Senses|True
Les Douze Travaux d’Astérix (the Twelve Tasks of Asterix)|False
The Little Girl Who Lives Down the Lane|True
Logan's Run|False
The Man Who Fell to Earth|False
Marathon Man|False
Murder by Death|True
Network|True
The Omen|True
The Outlaw Josey Wales|False
Pascual Duarte|False
Revenge Of The Cheerleaders|False
Rocky|False
Sebastiane|False
Silent Movie|False
Silver Streak|False
Small Change|True
Taxi Driver|False
The Tenant|False
A boy and His Dog|False
Barry Lyndon|False
Blonde in Black Leather|True
Deep Red|True
Dersu Uzala|False
Dialogues of Exiles|True
Dog Day Afternoon|True
Dolemite|False
Emmanuelle II|True
Fawlty Towers|True
Inserts|False
Ironiya sudby, ili S legkim parom!|False
Jaws|True
Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles|True
Katie Tippel|True
Love and Death|True
The Maids|True
The Mirror|True
Monty Python and the Holy Grail|False
Nashville|True
One Flew Over the Cuckoo's Nest|False
Picnic at Hanging Rock|True
The Rocky Horror Picture Show|True
Salò o le 120 giornate di Sodoma [Salo, or the 120 Days of Sodom]|True
The Story of O|True
Switchblade Sisters|True
Terror of Mechagodzilla|False
Three Days of the Condor|False
Tommy|False
Zorro|False
A Woman Under The Influence|True
Ali: Fear Eats the Soul|True
Alice Doesn't Live Here Anymore|True
Blazing Saddles|False
Brief Encounter|True
Celine and Julie Go Boating|True
Chinatown|False
The Conversation|False
Dark Star|False
Death Wish|True
Edvard Munch|False
Emmanuelle|True
Female Trouble|True
Foxy Brown|True
The Godfather: Part II|False
Godzilla vs. Mechagodzilla|False
Going Places|False
The Groove Tube|False
Je, tu, il, elle|True
The Legend of the 7 Golden Vampires|False
Mame|True
The Man with the Golden Gun|False
Non si deve profanare il sonno dei morti [The Living Dead at Manchester Morgue]|False
The Odessa File|True
The Parallax View|False
Phantom of the Paradise|False
The Sugarland Express|False
The Texas Chain Saw Massacre|False
The Towering Inferno|False
Truck Turner|True
Young Frankenstein|False
Zardoz|False
A Charlie Brown Thanksgiving|False
A Doll's House|True
A Touch of Class|False
American Graffiti|False
The Baby|True
Badlands|False
Black Mama, White Mama|True
Children Shouldn't Play with Dead Things|True
Day for Night|True
Don Juan (Or If Don Juan Were a Woman)|True
Don't look now|True
El ataque de los muertos sin ojos [Return of the Evil Dead]|True
Enter the Dragon|False
The Exorcist|True
Godzilla vs. Megalon|False
High Plains Drifter|False
The Holy Mountain|False
Ivan Vasilevich menyaet professiyu|False
Jesus Christ Superstar|False
Lady Snowblood|True
The Legend of Hell House|True
Lemora: A Child's Tale Of The Supernatural|True
Live and Let Die|False
The Mad Adventures of 'Rabbi' Jacob|False
Mean Streets|False
Paper Moon|True
Papillon|False
Pat Garrett & Billy the Kid|False
Payday|False
The Satanic Rites of Dracula|False
Serpico|False
Sleeper|False
Soylent Green|False
The Spirit of the Beehive|True
The Sting|False
Terminal Island|True
Turkish Delight|True
The Wicker Man|True
World on a Wire|False
1776|False
Aguirre: The Wrath of God|False
Avanti!|True
The Bitter Tears of Petra von Kant|True
Blacula|True
Butterflies Are Free|True
Cabaret|True
Chloe in the Afternoon|False
Cries and Whispers (Viskningar och rop)|True
The Dawns Here are Quiet|True
Deep Throat|True
Deliverance|False
The Discreet Charm of the Bourgeoisie|True
Don't Torture a Duckling|False
Frenzy|True
The Godfather|False
Godzilla vs. Gigan|False
Jeremiah Johnson|False
L'aventure, c'est l'aventure|False
Last Tango in Paris|True
The Mattei Affair (Il caso Mattei)|False
The Other Side of Underneath|True
Pink Flamingos|True
The Poseidon Adventure|False
Prison Girls|True
Sbatti il mostro in prima pagina|False
Silent Night, Bloody Night|True
Sleuth|False
Solyaris|False
State of Siege|False
Travels With My Aunt|True
Une belle fille comme moi|True
Wedding in White|True
What's up Doc|False
When Michael Calls|False
10 Rillington Place|False
A Clockwork Orange|False
And Now for Something Completely Different|False
Bananas|False
Bedknobs and Broomsticks|True
Bello onesto emigrato Australia sposerebbe compaesana illibata|False
Daughters of Darkness|True
Death in Venice|False
The Devils|True
Diamonds Are Forever|False
Duel|False
The Emigrants|True
Escape from the Planet of the Apes|False
The French Connection|False
Frenchie King|True
Get Carter|False
Godzilla vs. the Smog Monster (Godzilla vs. Hedorah)|True
Hannie Caulder|False
Harold and Maude|True
Here Comes Peter Cotton Tail|False
The House That Dripped Blood|True
Klute|True
The Lady Hermit|True
The Last Picture Show|False
Let's Scare Jessica to Death|True
Lulu the Tool|False
Lust for a Vampire|True
Mary, Queen of Scots|True
McCabe & Mrs. Miller|True
The Million Dollar Duck|False
Mon oncle Antoine|True
Mrs. Pollifax - Spy|True
Nicholas and Alexandra|True
Play Misty for Me|True
Punishment Park|True
Shaft|False
Sweet Sweetback's Baadasssss Song|False
Taking Off|True
THX 1138|False
The Trojan Women|True
Vampyros Lesbos|True
Wake in Fright|False
Walkabout|False
Werewolves on Wheels|False
Willy Wonka & the Chocolate Factory|False
Airport|True
The AristoCats|True
Bambule|True
Beyond the Valley of the Dolls|True
The Boys in the Band|False
Carry It On|True
Catch-22|True
Claire's Knee|True
Colossus: The Forbin Project|False
The Conformist|True
Darling Lili|True
Deep End|False
Dodes'ka-den|True
Donkey Skin|True
Five Easy Pieces|True
House of Dark Shadows|False
Le Cercle Rouge|False
Les novices|True
Little Big Man|False
Love Story|False
The Music Lovers|False
Nachts, wenn Dracula erwacht|False
The Phantom Tollbooth|False
Santa Clause is Comin' to Town|False
Scars of Dracula|False
Taste the Blood of Dracula|True
The Things of Life|False
Tora! Tora! Tora!|False
Tristana|False
Two Mules for Sister Sara|True
The Vampire Lovers|True
Waterloo|False
Age of Consent|True
Alice's Restaurant|False
Army of Shadows|False
Butch Cassidy and the Sundance Kid|False
Chastity|False
The Computer Wore Tennis Shoes|False
Downhill Racer|False
Easy Rider|False
Godzilla's Revenge (Godzilla, Minira, Gabara: All Monsters Attack)|False
Hello, Dolly!|True
The Honeymoon Killers|True
Kes|False
Midnight Cowboy|False
Mississippi Mermaid|True
My Night at Maud's|True
My Side of the Mountain|False
On Her Majesty's Secret Service|False
Paint Your Wagon|False
The Passion of Anna|False
The Prime of Miss Jean Brodie|True
Support Your Local Sheriff!|False
Take the Money and Run|False
They Shoot Horses, Don't They?|False
Women in Love|True
Z|False
2001: A Space Odyssey|False
Asterix et Cleopatre|False
Barbarella|True
The Boys of Paul Street|False
The Bride Wore Black|True
Bullitt|False
Carry On... Up the Khyber|True
The Cat Has Nine Lives|True
Charly|False
Destroy All Monsters|False
Dracula Has Risen from the Grave|False
Egri csillagok|False
Funny Girl|True
Gamera vs. Viras|False
Hang 'Em High|False
Head|False
Hellfighters|False
Hour of the Wolf|False
Ice Station Zebra|False
If....|False
Il giorno della civetta|False
The Killing of Sister George|True
The Lion in Winter|True
Night of the Living Dead|True
Once Upon a Time in the West|False
The Party|True
Reconstruction|False
Romeo and Juliet|True
Rosemary's Baby|True
Star!|True
Taiyo no oji: Horusu no daiboken|False
Up the Junction|True
Where Eagles Dare|True
The Wrecking Crew|True
Yellow Submarine|False
A Time for Killing|False
Asterix the Gaul (Asterix le Gaulois)|False
Barefoot in the Park|True
Bedazzled|True
Belle de Jour|True
Berserk|True
Bonnie and Clyde|True
Cool Hand Luke|False
Daikaiju kuchusen: Gamera tai Gyaosu|False
The Dirty Dozen|False
Elvira Madigan|False
The Fearless Vampire Killers|False
The Fox|True
The Graduate|False
Guess Who's Coming to Dinner|True
I Am Curious (Yellow)|True
In the Heat of the Night|False
Koroshi no rakuin [Branded to Kill]|False
La collectionneuse|False
Le Samourai|False
Marketa Lazarova|False
Peppermint Frappe|False
Playtime|True
Smashing Time|True
Son of Godzilla|False
Thoroughly Modern Millie|True
Two for the Road|True
Uchu daikaiju Girara|True
Valley of the Dolls|True
Wait Until Dark|True
Woman Times Seven|True
You Only Live Twice|False
The Young Girls of Rochefort|True
A Big Hand for the Little Lady|False
A Man for All Seasons|False
Alfie|False
Andrei Rublev|False
Black Girl|True
Blood Bath|False
Blow-Up|False
Cathy Come Home|True
Daikaiju ketto: Gamera tai Barugon|False
Daimajin|False
Daisies|True
Death Rides a Horse|False
Django|False
Dracula: Prince of Darkness|False
End of August at the Hotel Ozone|True
Fahrenheit 451|True
Fantastic Voyage|False
The Fortune Cookie|False
Georgy Girl|True
Godzilla vs. the Sea Monster (Ebirah, Horror of the Deep)|False
The Good, the Bad and the Ugly|False
The Group|True
How to Steal a Million|False
Jesse James Meets Frankenstein's Daughter|False
L'armata Brancaleone|False
La battaglia di Algeri|False
La caza|False
One Million Years B.C.|False
Our Man Flint|False
Persona|True
The Plague of the Zombies|True
Return of Daimajin|False
The Sand Pebbles|False
Tokyo Drifter|False
Torn Curtain|True
The Trouble with Angels|True
Who's Afraid of Virginia Woolf?|False
Wrath of Daimajin|False
A Patch of Blue|True
A Study in Terror|True
Alphaville|False
Bunny Lake Is Missing|True
Daikaiju Gamera|False
Darling|True
Devils of Darkness|True
Doctor Zhivago|False
Faster, Pussycat! Kill! Kill!|True
The Flight of the Phoenix|False
For a Few Dollars More|False
Frankenstein Conquers the World|False
Gulliver's Travels Beyond the Moon|False
How to Murder Your Wife|False
Inside Daisy Clover|True
Invasion of Astro-Monster|False
The Ipcress File|False
Juliet of the Spirits|True
Kapurush|False
Mne dvadtsat let (I am twenty)|True
The Pleasure Girls|True
Repulsion|True
The Sound of Music|True
That Darn Cat!|True
Thunderball|False
Viva Maria!|True
A Hard Day's Night|False
A shot in the dark|False
The Americanization of Emily|False
Band of Outsiders|True
Bedtime Story|False
Bikini Beach|False
Carry On Cleo|False
The Chalk Garden|True
Code Name: Tiger|True
Dead Ringer|True
Der Geteilte Himmel (Divided Heaven)|False
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb|False
Fail-Safe|False
First Men in the Moon|False
Ghidorah, the Three-Headed Monster|True
Godzilla vs. The Thing (Mothra vs. Godzilla)|False
Goldfinger|False
The Gospel According to St. Matthew|False
Hush...Hush, Sweet Charlotte|True
King & Country|False
La tia Tula|True
The Last Man on Earth|False
The Long Ships|False
Man's Favorite Sport?|False
Marnie|True
Marriage Italian Style|True
Mary Poppins|True
My Fair Lady|True
Nikutai no mon [Gate of Flesh]|True
Onibaba|False
Per un pugno di dollari (A Fisful of Dollars)|False
Red Desert|True
Rudolph, the Red-Nosed Reindeer|False
Seduced and abandoned|True
The Time Travelers|False
The Train|False
The Umbrellas of Cherbourg|True
The Unsinkable Molly Brown|True
Viva Las Vegas|False
Woman in the Dunes|False
Zulu|False
55 Days at Peking|False
8½|True
Atragon|False
The Bakery Girl of Monceau|False
Beach Party|False
The Birds|True
Bye Bye Birdie|True
Carry on Cabby|True
Charade|False
Contempt|False
Dementia 13|True
El verdugo|False
From Russia with Love|True
The Great Escape|False
The Guest|False
The Incredible Journey|False
Irma la Douce|False
Khaneh siah ast (The House is Black)|False
The Kiss of the Vampire|False
Move Over, Darling|True
Sanjuro|True
The Servant|True
Shock Corridor|False
Summer Holiday|True
Summer Magic|True
Suzanne's Career|True
The Sword in the Stone|False
Tom Jones|True
Unearthly Stranger|False
Winter Light|False
X: The Man with the X-Ray Eyes|False
Advise & Consent|True
Atraco a las tres|False
Boccaccio ´70|False
The Brain That Wouldn't Die|False
Carnival of Souls|True
Cartouche|False
Cleo from 5 to 7|True
The Day of the Triffids|True
The Devil's Hand|False
Dr. No|False
Hatari!|True
Ivanovo detstvo|False
Jules and Jim|False
King Kong vs. Godzilla|True
The L-Shaped Room|True
La Jetee|False
Lawrence of Arabia|False
Les dimanches de Ville d'Avray|True
Lolita|True
The Loneliness of the Long Distance Runner|True
The Manchurian Candidate|False
The Miracle Worker|True
The Music Man|True
That Touch of Mink|False
To Kill a Mockingbird|True
The Trial of Joan of Arc|False
Vivre Sa Vie|True
Walk on the Wild Side|True
War of the Buttons|False
What Ever Happened to Baby Jane?|True
A Raisin in the Sun|True
A Taste of Honey|True
A Woman Is a Woman|False
Accattone|True
The Beast of Yucca Flats|False
Blue Hawaii|True
Breakfast at Tiffany's|False
The Children's Hour|True
The Curse of the Werewolf|True
El Cid|False
Flame in the Streets|True
The Guns of Navarone|False
The Hustler|False
The Innocents|True
La Notte|True
Leon Morin, Priest|True
The Misfits|True
Mothra|False
Mysterious Island|False
One Hundred and One Dalmatians|True
One, Two, Three|True
Paris Blues|True
The Phantom Planet|False
Snow White and the Three Stooges|True
Splendor in the Grass|True
Through a Glass Darkly|False
Underworld U.S.A.|True
West Side Story|True
Yojimbo|False
A bout de souffle|False
The Apartment|True
Black Sunday|True
Body in the Web|True
The Brides of Dracula|True
The City of the Dead|True
Exodus|True
Inherit the Wind|True
Jigoku (Hell or The Sinners of Hell)|True
La ciociara|True
La Dolce Vita|False
Late Autumn|True
Le Trou|False
Les yeux sans visage|True
Let's Make Love|False
The Magnificent Seven|False
Make Mine Mink|True
Peeping Tom|False
Psycho|False
Rocco and His Brothers|False
School for Scoundrels|False
Shoot the Piano Player|False
Spartacus|False
The Story of Ruth|True
Testament of Orpheus|False
The Truth|True
The Virgin Spring|True
Where the Boys Are|False
Wild River|True
Zazie dans le metro|True
The 400 Blows|False
A Bucket of Blood|False
Anatomy of a Murder|False
Apur Sansar|False
Araya|True
The Bat|True
Battle in Outer Space|False
Ben-Hur|True
Come Dance with Me!|True
Darby O'Gill and the Little People|True
Ghost of Dragstrip Hollow|True
The Giant Gila Monster|True
Gidget|True
Good Morning (Ohayô)|True
The Great War|False
House on Haunted Hill|True
Imitation of Life|True
North By Northwest|False
The Nun's Story|True
Pillow Talk|True
Rio Bravo|False
Some Like It Hot|True
Suddenly, Last Summer|True
The Tingler|False
The Wasp Woman|True
The World, The Flesh and The Devil|False
Auntie Mame|True
Blood of the Vampire|False
Brink of Life|True
Cat on a Hot Tin Roof|True
The Day the Sky Exploded|False
The Defiant Ones|False
Dracula (Horror of Dracula)|True
The Fabulous World of Jules Verne|False
Gigi|False
The Hidden Fortress|False
I Bury the Living|False
I Want To Live!|True
Indiscreet|True
The Inn of the Sixth Happiness|True
It! The Terror from Beyond Space|False
Love Is My Profession|True
Mädchen in Uniform|True
Mon Oncle|True
Run Silent Run Deep|False
The Screaming Skull|False
Separate Tables|True
South Pacific|True
Teacher's Pet|False
Touch of Evil|False
Vertigo|False
The Vikings|False
The Wild Women of Wongo|True
12 Angry Men|False
A Face in the Crowd|False
Amanecer en Puerta Oscura|True
An Affair to Remember|False
The Bridge on the River Kwai|False
The Cranes Are Flying|True
Desk Set|True
El vampiro|True
The Enemy Below|False
Fire Down Below|False
Forty Guns|False
Funny Face|True
Heaven Knows, Mr. Allison|False
The Incredible Shrinking Man|False
Island in the Sun|True
Kanal|False
Kiss Them for Me|False
Kronos|False
The Mysterians|True
Night of the Demon|True
Nights of Cabiria|True
Oedipus Rex|False
Old Yeller|False
Paths of Glory|False
The Prince and the Showgirl|True
Sayonara|False
The Seventh Seal|False
Smultronstället (Wild Strawberries)|False
Sorority Girl|True
Sweet Smell of Success|False
Tammy and the Bachelor|True
Three Faces of Eve|False
Throne of Blood|False
The True Story of Jesse James|False
Witness for the Prosecution|False
...And God Created Woman|True
Aparajito|True
Around the World in Eighty Days|False
The Bad Seed|True
Bigger Than Life|False
Bus Stop|True
Calle mayor [Main Street]|True
The Court Jester|False
Eyewitness|True
Flowing|True
Forbidden Planet|False
Gunslinger|True
High Society|True
Indestructible Man|False
Invasion of the Body Snatchers|True
The Iron Petticoat|False
The Killing|False
The King and I|False
The Man Who Knew Too Much|True
The Man Who Never Was|True
The Proud and Profane|True
